CustomerID,TotalPurchase,PurchaseFrequency,Quantity,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceDayOfWeek,InvoiceDayOfYear,Cluster,PC1,PC2
15957.0,428.89,42,211,2011,11,8,1,312,1,0.6713036874237873,-0.874102856980537
15958.0,104.35,7,33,2011,9,26,0,269,1,-0.29844139138854814,-0.49977990418097185
15963.0,470.76,28,298,2011,10,25,1,298,1,0.028544370846213148,-0.6062613700878179
15965.0,845.64,122,453,2010,12,7,1,341,3,2.1923956079182294,-1.3081943431735192
15967.0,418.83,84,211,2011,1,25,1,25,0,-2.107604023187854,1.005557216433123
15969.0,582.9,21,120,2011,6,7,1,158,0,-0.5519348900555018,-0.056573831048925
15970.0,314.1,11,116,2011,2,9,2,40,0,-1.5802202953536517,0.5817785691299598
15971.0,4199.85,35,1717,2011,2,1,1,32,0,-1.1256433694421737,1.0334991457047173
15973.0,99.77000000000002,6,87,2010,12,8,2,342,3,1.9952763431637623,-1.5970826830637195
15974.0,3429.55,177,2256,2011,2,24,3,55,0,-1.4715907708545273,1.3741253123923236
15975.0,371.01,24,243,2011,9,16,4,259,1,0.0021067687332640013,-0.568219506666076
15976.0,430.94,98,277,2011,5,3,1,123,0,-0.6161489377813794,0.22188255490237813
15977.0,1054.73,65,1016,2011,10,31,0,304,1,-0.005027315907455873,-0.3691903639555193
15978.0,1098.78,49,888,2011,9,23,4,266,1,-0.05982325656913893,-0.3620876515476623
15980.0,2398.86,43,1560,2011,3,30,2,89,0,-1.616093268889378,0.9039506426958698
15981.0,3408.48,97,1866,2011,2,1,1,32,0,-1.0764532654965275,1.096958602244734
15983.0,1475.02,113,892,2010,12,1,2,335,3,2.3795410847717746,-1.2854862185362128
15984.0,2816.97,275,1833,2010,12,6,0,340,3,2.544085806010245,-0.7611661016379032
15985.0,1037.42,38,836,2011,4,17,6,107,0,-1.1486098680198196,0.39285120501383675
15986.0,168.12,14,268,2011,11,9,2,313,1,0.618525954587295,-0.9419500626324838
15987.0,1451.28,140,1556,2010,12,6,0,340,3,2.3239454616906983,-1.0978549924586245
15988.0,158.03,27,181,2011,11,20,6,324,1,0.40469694631601194,-0.9406485012333713
15990.0,792.11,52,443,2011,2,25,4,56,0,-1.8458613989178372,0.776893161758695
15992.0,41.989999999999995,3,17,2011,12,6,1,340,1,0.8882222236877134,-1.1662695116867654
15993.0,2756.82,560,2042,2011,10,26,2,299,1,0.8073380672611885,0.57939978194405
15994.0,427.07,35,177,2011,10,16,6,289,1,0.2687677354857674,-0.7626226752792211
15996.0,1044.78,131,382,2010,12,8,2,342,3,2.189646976621871,-1.3019400872878402
15998.0,3084.17,509,2037,2010,12,12,6,346,3,2.735023598962829,-0.42583370204184934
16000.0,12393.7,9,5110,2011,12,7,2,341,1,1.6817434212662128,0.24156351303768875
16003.0,2735.37,103,1185,2010,12,15,2,349,3,2.1153651437679843,-1.097789449050815
16005.0,615.39,218,300,2011,3,14,0,73,0,-1.220798605176934,0.8561090059518079
16006.0,101.4,8,84,2011,5,12,3,132,0,-0.9326615600915282,0.052098647247561844
16007.0,1701.94,385,1393,2011,5,8,6,128,0,-0.2523616327280135,0.8270418846977666
16008.0,478.78,33,323,2011,5,19,3,139,0,-1.0347001656051298,0.18763411993852047
16009.0,992.71,90,378,2011,7,3,6,184,1,-0.07259270724327622,-0.17941593224225716
16010.0,407.5,86,210,2010,12,12,6,346,3,2.0419107338133755,-1.4870136405273142
16011.0,3362.71,212,2042,2010,12,8,2,342,3,2.4771762660811283,-0.8263524785650569
16012.0,1415.29,94,799,2011,7,7,3,188,1,-0.13758653251992473,-0.014297995825797266
16013.0,33366.25,151,13845,2010,12,3,4,337,3,4.449433655801595,2.3696317688912054
16014.0,653.13,148,261,2011,2,21,0,52,0,-1.69398492765033,0.9501943190128267
16015.0,690.54,184,906,2011,10,21,4,294,1,0.36420330905342096,-0.3549420826535226
16016.0,1483.31,237,618,2010,12,8,2,342,3,2.3398867469130287,-1.0772838946650234
16017.0,211.88,32,102,2011,10,23,6,296,1,0.09241968203983573,-0.7473355889277407
16018.0,408.90000000000003,28,190,2011,6,12,6,163,1,-0.6238186437267321,-0.1131699526409203
16019.0,3450.2400000000002,165,1649,2010,12,10,4,344,3,2.3709275021328535,-0.9667900939120189
16020.0,851.01,46,487,2011,10,5,2,278,1,0.5396918432625403,-0.6724611400076146
16022.0,628.28,76,261,2011,3,24,3,83,0,-1.5877049165981316,0.6316013664892621
16023.0,719.81,101,358,2011,3,18,4,77,0,-1.4055953056483832,0.6327291695532239
16024.0,251.24,64,398,2011,11,27,6,331,1,0.30387962012356695,-0.8074262698765168
16025.0,439.65999999999997,28,338,2011,11,10,3,314,1,0.6334232105402037,-0.9065048814859785
16026.0,236.09,32,243,2011,10,27,3,300,1,-0.010586248370718254,-0.6476017539199298
16027.0,852.12,17,1146,2011,2,10,3,41,0,-1.5005369819086285,0.734335240189665
16029.0,50992.61,274,32148,2010,12,1,2,335,3,6.494566809024061,5.893940945168425
16030.0,331.24,29,283,2011,2,3,3,34,0,-1.4040641950850958,0.5750715941304101
16031.0,548.94,100,423,2011,4,6,2,96,0,-0.9031421919983323,0.4191205992432527
16033.0,8727.61,1152,3516,2010,12,5,6,339,3,3.92167579916017,1.0965377485352876
16034.0,437.7,22,242,2011,1,11,1,11,0,-1.8540360900938038,0.8260495517352755
16036.0,758.92,55,716,2011,3,21,0,80,0,-1.5293387529133453,0.6987334642045774
16037.0,855.02,39,428,2010,12,16,3,350,3,1.9075724187997718,-1.4248532047040774
16038.0,454.33000000000004,28,241,2011,5,22,6,142,0,-1.0932975440081052,0.1298760955917998
16040.0,1313.55,65,684,2011,3,16,2,75,0,-1.3706344023309747,0.6787133751063793
16041.0,3166.4,6,1584,2011,7,21,3,202,1,-0.43756775005969967,0.13961923489465797
16042.0,1147.37,75,745,2010,12,2,3,336,3,2.2995759996290928,-1.397451920908479
16043.0,773.99,39,503,2011,1,26,2,26,0,-2.1405670081474693,0.9789036684938346
16045.0,1340.7,83,897,2011,2,22,1,53,0,-1.7139094844845955,0.9539855686148763
16048.0,243.69000000000003,9,143,2010,12,1,2,335,3,2.1676834971063323,-1.6192985278295053
16049.0,1111.79,312,793,2011,9,25,6,268,1,0.19625418968839828,0.019006237731150944
16050.0,137.9,10,278,2011,6,19,6,170,1,-0.8081653842885316,-0.1063085352460224
16052.0,362.06,34,282,2011,10,16,6,289,1,0.27217298656441574,-0.7562319996372531
16053.0,1511.95,84,1793,2011,8,9,1,221,1,0.10664724981187257,-0.029882835898844835
16054.0,783.9,70,380,2011,7,17,6,198,1,-0.4224700507469863,-0.1386427979830179
16055.0,134.8,8,22,2011,5,3,1,123,0,-0.7444680985490522,0.02978674449622811
16056.0,664.85,68,347,2011,10,25,1,298,1,0.08365770161789911,-0.5242769950972576
16057.0,2140.2200000000003,134,833,2011,2,28,0,59,0,-1.7756458380714861,1.1361070707151575
16059.0,1459.8600000000001,180,643,2010,12,7,1,341,3,2.2927168371184417,-1.1534306454766632
16061.0,-29.95,1,-1,2011,3,15,1,74,0,-1.5223468343092614,0.42128299543112857
16062.0,1153.62,64,800,2010,12,10,4,344,3,2.1157108955370805,-1.377906899782567
16063.0,335.32,23,262,2011,3,24,3,83,0,-1.6577035387299048,0.5283122604412105
16065.0,372.09,74,231,2010,12,9,3,343,3,2.075271295561455,-1.4672993265270156
16066.0,1521.87,102,936,2011,8,7,6,219,1,0.15238655067920262,-0.20824758074203603
16070.0,852.15,33,457,2011,11,7,0,311,1,0.7090699609761341,-0.8187879715255693
16071.0,326.24,21,180,2011,10,26,2,299,1,-0.00807286516354802,-0.6535771760878973
16072.0,584.3199999999999,23,140,2011,2,24,3,55,0,-1.890526576613791,0.6946404906070175
16073.0,94.35,2,37,2011,2,15,1,46,0,-1.7481334865877414,0.5996582520350897
16076.0,2173.53,131,1363,2011,5,15,6,135,0,-0.679526008328788,0.4948985645493856
16078.0,79.2,1,16,2011,3,1,1,60,0,-1.197239210823154,0.34442873143818553
16079.0,1352.0,21,864,2011,10,30,6,303,1,0.013653009827705832,-0.5573815611240367
16080.0,176.6,11,104,2011,3,10,3,69,0,-1.3676476452456456,0.3942791012932866
16081.0,2806.9,227,1477,2010,12,8,2,342,3,2.435506139588802,-0.9053131095779047
16083.0,1317.62,31,908,2010,12,14,1,348,3,1.9790095236375522,-1.3251294644240563
16084.0,436.18,38,216,2011,2,13,6,44,0,-1.6011402059905722,0.5928427655317078
16085.0,981.51,167,636,2011,1,23,6,23,0,-1.8836256037345445,1.1166184222462714
16086.0,1119.31,40,510,2010,12,7,1,341,3,2.115115682062463,-1.4134969769928687
16091.0,315.06,18,154,2011,5,25,2,145,0,-1.213159959668089,0.1891816632440737
16092.0,779.36,53,602,2011,3,30,2,89,0,-1.7294091666050426,0.7008613802098096
16093.0,17.0,1,20,2011,8,25,3,237,1,-0.5106377881825549,-0.40718234882795307
16094.0,1041.83,67,633,2011,1,6,3,6,0,-1.6264202247288806,0.9142415280832725
16096.0,320.62,12,155,2011,3,20,6,79,0,-1.5643395537998914,0.4157353841462782
16097.0,185.04999999999998,10,87,2011,4,13,2,103,0,-1.19931954831775,0.25610853628476793
16098.0,2005.63,67,613,2010,12,1,2,335,3,2.3297455608733544,-1.355990696921511
16099.0,731.9,39,434,2011,4,28,3,118,0,-1.4588575788617446,0.45195417247489467
16101.0,1245.96,83,738,2011,9,30,4,273,1,-0.1862955189405809,-0.2729487304411456
16102.0,1842.14,57,942,2011,8,3,2,215,1,0.17692191943187727,-0.2062471947532996
16103.0,1429.64,48,558,2011,4,20,2,110,0,-1.2388688516724464,0.496663983835371
16104.0,302.36,29,123,2011,10,9,6,282,1,0.41374816901924477,-0.8297134397635064
16105.0,336.96,13,330,2011,4,5,1,95,0,-0.9986522469574435,0.26915175328002733
16106.0,108.38,6,74,2011,10,5,2,278,1,0.4398027979366488,-0.8332235901555374
16107.0,3204.1600000000003,31,1176,2011,6,9,3,160,0,-0.40327072312348294,0.2301114778762205
16108.0,816.1,49,599,2011,9,16,4,259,1,0.07031269074157545,-0.4575631328110953
16109.0,611.88,18,612,2011,2,4,4,35,0,-1.3994973721317074,0.6017396888168696
16110.0,1337.48,354,733,2011,2,1,1,32,0,-0.943182381569659,1.2353062545420337
16112.0,195.73999999999998,16,574,2011,1,5,2,5,0,-1.7034189632087258,0.7834478337320898
16113.0,161.38,30,176,2011,6,9,3,160,0,-0.5851605612970496,-0.08935595696554015
16114.0,135.75000000000003,8,43,2011,6,22,2,173,1,-0.9237744197964054,-0.0425540183690806
16115.0,1667.97,284,1001,2011,2,20,6,51,0,-1.388616195221804,1.1991156925834265
16116.0,592.88,35,246,2011,5,12,3,132,0,-0.8733504242241161,0.14631880612669948
16117.0,232.21,30,130,2011,6,3,4,154,0,-0.4411664138377253,-0.1459553072444075
16119.0,423.36,16,240,2011,9,28,2,271,1,-0.293798130821485,-0.4659938372550858
16120.0,1294.14,32,866,2011,10,11,1,284,1,0.42151952861812814,-0.5651936150974287
16121.0,867.11,212,586,2011,5,8,6,128,0,-0.53002402757608,0.40321802201058693
16122.0,684.4200000000001,38,1128,2010,12,8,2,342,3,2.1219652284519204,-1.3860500223107037
16123.0,307.78,16,170,2011,10,19,2,292,1,0.1449364522031975,-0.706920706118269
16124.0,187.15,16,41,2011,1,26,2,26,0,-2.218907223780973,0.849666651310669
16125.0,289.35,13,124,2010,12,7,1,341,3,2.028215772422805,-1.5562565251891947
16126.0,6287.77,117,2125,2011,2,16,2,47,0,-1.2641256873260316,1.4223325073175201
16127.0,656.25,40,323,2011,10,31,0,304,1,-0.09383291557555325,-0.5161525041782888
16128.0,1880.22,89,988,2011,3,2,2,61,0,-0.9825440929591082,0.7036867669573348
16131.0,3506.54,78,1802,2011,4,14,3,104,0,-0.9004347479504842,0.7709278808779734
16133.0,14305.66,365,8738,2011,1,25,1,25,0,-0.7066431977840125,3.365130060128262
16134.0,603.69,38,357,2010,12,15,2,349,3,1.9078519551203663,-1.4384635064979545
16135.0,517.55,21,209,2011,3,22,1,81,0,-1.625480686315678,0.5567382659489047
16136.0,709.38,37,440,2011,3,7,0,66,0,-1.2496875568716586,0.5486070269157503
16138.0,-7.95,1,-1,2010,12,6,0,340,3,2.0109296806831565,-1.5966594812099497
16139.0,635.41,31,330,2011,5,17,1,137,0,-0.999460469179793,0.2213810882994585
16140.0,703.77,37,727,2010,12,3,4,337,3,2.2238061435311245,-1.5020013937796421
16141.0,620.4,30,238,2011,9,12,0,255,1,0.08006434151372074,-0.49130651971454636
16142.0,535.34,37,422,2011,4,4,0,94,0,-0.9427944749168734,0.34394727706655537
16143.0,2419.84,118,917,2010,12,5,6,339,3,2.3600822928182827,-1.263724993653163
16144.0,175.2,1,16,2011,4,7,3,97,0,-1.0700448793429502,0.17698451393939513
16145.0,3741.98,237,3072,2010,12,15,2,349,3,2.4276748221183415,-0.5982486136824325
16146.0,734.13,29,427,2011,4,21,3,111,0,-1.3104414426784383,0.3923985995808951
16147.0,375.0,22,246,2011,7,29,4,210,1,-0.7889758334190878,-0.14563392012262635
16148.0,76.32000000000001,1,72,2011,2,16,2,47,0,-1.7631603478521782,0.5880949939154678
16149.0,280.52,18,308,2011,7,20,2,201,1,-0.6018238038932935,-0.16824563957626962
16150.0,1906.07,136,1004,2010,12,2,3,336,3,2.413250412648875,-1.2203219160600793
16152.0,1829.04,29,642,2011,3,16,2,75,0,-1.3941379598654677,0.6507669872724059
16153.0,1824.23,89,1073,2010,12,20,0,354,3,1.9292438685142954,-1.1244938923443826
16156.0,3024.62,139,1270,2011,2,2,2,33,0,-1.0991882164974733,1.0556768761371924
16157.0,644.24,19,344,2011,9,28,2,271,1,-0.27524983402677444,-0.43448996612128477
16159.0,348.2,14,236,2011,3,3,3,62,0,-1.1891583854597008,0.38277391357941
16160.0,1009.4499999999999,22,1153,2011,9,15,3,258,1,0.09980736839022782,-0.40998697378058935
16161.0,5352.97,502,2506,2010,12,6,0,340,3,2.937005656683902,-0.15498157474842347
16162.0,37.4,2,4,2011,4,1,4,91,0,-0.9305286023724794,0.11216208180234202
16163.0,441.59999999999997,7,92,2010,12,9,3,343,3,1.9940230500777307,-1.5852071310161213
16164.0,802.53,35,432,2011,10,28,4,301,1,0.011041279150738692,-0.5962122783882658
16168.0,3770.6,99,1888,2010,12,5,6,339,3,2.4541257740265205,-1.0911430064738257
16169.0,1822.97,85,1325,2011,9,25,6,268,1,0.0053955272784606805,-0.23183547691169365
16170.0,1880.4199999999998,127,1766,2011,4,5,1,95,0,-0.7183460022802229,0.71973210394242
16171.0,73.2,3,24,2011,10,11,1,284,1,0.2874397531884028,-0.7902462548287944
16172.0,1140.21,69,787,2011,4,12,1,102,0,-1.0356767708959893,0.507461307260284
16173.0,1406.57,87,571,2011,9,2,4,245,1,0.452874066522219,-0.44761550807553685
16174.0,1009.5500000000001,23,651,2011,7,11,0,192,1,-0.3550323319608638,-0.0893412856696483
16175.0,1037.59,58,533,2011,4,13,2,103,0,-1.0841950514609866,0.4406757114244814
16177.0,331.95,15,95,2011,10,20,3,293,1,0.12420067711417715,-0.7285517565962598
16178.0,197.9,8,94,2011,7,24,6,205,1,-0.692491021186803,-0.26607938914245993
16179.0,215.83,11,99,2011,10,10,0,283,1,0.32224783789976524,-0.7464947866801773
16180.0,10217.48,176,5853,2011,4,1,4,91,0,0.034177105597154464,1.7441928829860736
16181.0,305.54,11,152,2011,9,27,1,270,1,-0.2940808194643357,-0.47911454827656985
16182.0,6617.65,28,3791,2011,2,18,4,49,0,-1.2714791815457047,1.4719311240034711
16183.0,338.71000000000004,15,113,2011,10,3,0,276,1,0.4921918873805467,-0.7734231887250343
16184.0,1155.54,46,560,2011,5,12,3,132,0,-0.8191052382873685,0.23763106211266677
16185.0,529.41,31,260,2011,4,21,3,111,0,-1.3269902601605197,0.3625290067356828
16186.0,3991.94,219,3008,2010,12,2,3,336,3,2.7170965673882326,-0.7166898774518795
16187.0,6841.24,297,5004,2011,2,28,0,59,0,-1.1405765441522073,2.1926284742263076
16188.0,981.86,67,782,2011,4,11,0,101,0,-1.0286363861900616,0.5061209287314704
16189.0,215.48,11,134,2011,9,15,3,258,1,-0.009899793723745496,-0.5989728309201912
16190.0,215.08,6,88,2011,10,30,6,303,1,-0.09729180751891779,-0.7469677697320244
16191.0,4913.32,151,3203,2010,12,14,1,348,3,2.4001668007581256,-0.6290678830398043
16193.0,314.45,19,219,2011,4,17,6,107,0,-1.2378949558426542,0.24285001254131616
16198.0,400.68100000000004,15,129,2011,9,25,6,268,1,-0.20541496488306923,-0.5765830362327526
16200.0,1080.6200000000001,179,523,2011,6,28,1,179,1,-0.8102719633963572,0.4030538406755707
16201.0,1821.52,115,1267,2011,8,22,0,234,1,-0.18638011493342752,0.07718594529683921
16202.0,365.27,18,191,2010,12,14,1,348,3,1.8811484181318368,-1.492455524431216
16203.0,589.15,36,261,2010,12,2,3,336,3,2.2030278307005204,-1.552743682938711
16204.0,405.71,57,231,2011,11,16,2,320,1,0.5129760752428585,-0.8193591961844023
16205.0,761.38,98,517,2011,6,13,0,164,0,-0.5774866822123655,0.17963045172353662
16206.0,537.0600000000001,63,272,2011,1,16,6,16,0,-1.8804126694009562,0.8367578172189284
16207.0,394.38,19,140,2011,11,14,0,318,1,0.4952914466572164,-0.8652534118700265
16208.0,664.26,66,333,2011,2,23,2,54,0,-1.811257019857361,0.8035474155554371
16209.0,2262.62,46,1179,2011,4,7,3,97,0,-0.8642577727988198,0.5221679465585981
16210.0,21086.3,123,7559,2010,12,1,2,335,3,3.570527790732136,0.8051014035943581
16211.0,542.77,24,153,2011,9,12,0,255,1,0.0648220778866753,-0.5158841694945406
16212.0,681.19,43,241,2011,3,1,1,60,0,-1.1128816699589352,0.47710059299511565
16213.0,159.0,6,48,2011,9,22,3,265,1,-0.18323611180564117,-0.577658384604316
16214.0,1062.75,44,420,2011,3,15,1,74,0,-1.4054178798474402,0.610864432510859
16215.0,242.35,14,104,2011,9,20,1,263,1,-0.1363618125558244,-0.527166904684013
16216.0,914.9300000000001,37,254,2011,3,17,3,76,0,-1.46089915807094,0.5448442142466352
16217.0,259.39000000000004,19,76,2011,3,2,2,61,0,-1.1819848585847947,0.37901403032782055
16218.0,3054.87,90,2077,2010,12,1,2,335,3,2.49193930735871,-1.0791036434901098
16221.0,864.86,97,717,2010,12,7,1,341,3,2.182777458736745,-1.3157185355081864
16222.0,846.72,137,365,2011,1,25,1,25,0,-2.0222493656538183,1.1358748030203512
16224.0,1295.3,96,1116,2011,4,4,0,94,0,-0.8024477950850252,0.5688268309803559
16225.0,1096.32,134,493,2011,3,7,0,66,0,-1.1235530624978471,0.7341949599275529
16226.0,255.12,8,192,2011,4,18,0,108,0,-1.3207726875159476,0.3386162108474172
16227.0,308.32000000000005,7,88,2011,4,28,3,118,0,-1.5333896873434154,0.33278622116607043
16229.0,1010.6,47,318,2011,5,11,2,131,0,-0.8239381678333553,0.21423626102593704
16230.0,542.03,35,365,2011,5,3,1,123,0,-0.6763203159857881,0.13959449871682078
16232.0,983.23,38,547,2011,5,8,6,128,0,-0.7220922505776107,0.13038553241929715
16233.0,422.13,25,165,2010,12,8,2,342,3,2.0337422150597377,-1.536539113342625
16235.0,858.41,48,328,2011,1,11,1,11,0,-1.8035418630923443,0.9051265440686012
16236.0,432.2,20,184,2011,9,22,3,265,1,-0.1483425801221133,-0.5215134874398837
16239.0,372.9,21,218,2011,6,3,4,154,0,-0.4400644299985749,-0.1406495997892253
16240.0,3693.81,142,1634,2011,9,23,4,266,1,0.1908728741246184,0.04401804962133136
16241.0,2607.87,662,1453,2010,12,5,6,339,3,3.0087634074299885,-0.3259346094930807
16242.0,3598.26,295,1981,2011,3,7,0,66,0,-0.7513852566872311,1.3287087427598532
16243.0,409.1,51,110,2011,10,16,6,289,1,0.2814730009424166,-0.7462657279345227
16244.0,1522.75,91,855,2010,12,2,3,336,3,2.3388163909471915,-1.334423610773235
16245.0,1352.3600000000001,93,1008,2011,3,28,0,87,0,-1.6052523769354152,0.8753530091375161
16247.0,114.56,16,182,2011,6,22,2,173,1,-0.906439132829141,-0.015021895756735931
16248.0,152.94,7,78,2011,10,9,6,282,1,0.3806336524888071,-0.8797332365380719
16249.0,1800.07,69,950,2011,4,14,3,104,0,-1.0311583819399248,0.5443493313941624
16250.0,389.44,24,208,2010,12,1,2,335,3,2.194188028931708,-1.5782850594398956
16252.0,-295.09,21,-158,2010,12,8,2,342,3,1.9808851833413856,-1.6280124809812426
16253.0,3665.62,124,3137,2011,3,29,1,88,0,-1.3580504037408734,1.3132723287852655
16255.0,2609.3,274,1760,2010,12,9,3,343,3,2.483650298172207,-0.8236326157921882
16256.0,732.63,14,577,2011,3,18,4,77,0,-1.4875115960921181,0.5211975802489205
16257.0,46.95,2,2,2011,6,16,3,167,0,-0.7921371808200925,-0.11862988036405017
16258.0,5203.51,135,2994,2011,5,4,2,124,0,-0.23076005929651647,0.9005034393650526
16260.0,1035.45,18,311,2011,10,20,3,293,1,0.16833040825521542,-0.6520756595662074
16261.0,746.83,124,306,2011,4,7,3,97,0,-0.8922778445688695,0.4437047184754393
16262.0,-31.65,3,-5,2010,12,14,1,348,3,1.8365076492311454,-1.5653716675511176
16265.0,5423.15,260,2627,2010,12,10,4,344,3,2.6158404892275997,-0.5714974836311411
16266.0,861.89,61,398,2011,5,17,1,137,0,-0.953009364078038,0.29186677912277703
16268.0,667.65,45,533,2011,9,29,3,272,1,-0.2484233798690999,-0.38249859254925006
16270.0,1141.24,54,688,2010,12,21,1,355,3,1.8234694812855345,-1.282991274479438
16271.0,1423.29,134,1037,2010,12,16,3,350,3,2.0751778708243886,-1.165478752985515
16272.0,411.7,25,224,2011,8,15,0,227,1,-0.24891749452341264,-0.32360065519311537
16274.0,357.95,67,155,2010,12,1,2,335,3,2.2373933886694495,-1.5183659393148725
16275.0,559.87,33,336,2011,5,27,4,147,0,-1.2062813288081164,0.22465956430981027
16276.0,810.6000000000001,6,420,2011,6,16,3,167,0,-0.7312325593290988,-0.012986677132220549
16278.0,537.83,25,109,2011,8,31,2,243,1,-0.6027881159393429,-0.26840986083086094
16279.0,1496.68,109,1052,2011,1,10,0,10,0,-1.647998113307576,1.1415215565397114
16281.0,2062.06,17,934,2011,9,28,2,271,1,-0.18501605081039588,-0.2750448068016081
16282.0,168.3,11,114,2011,1,4,1,4,0,-1.7249765321754027,0.7328224712131645
16283.0,1531.51,168,1222,2011,5,15,6,135,0,-0.6718056716191472,0.4946849506405409
16284.0,823.97,109,544,2011,10,20,3,293,1,0.2772114845917578,-0.49449950411630805
16287.0,142.5,8,298,2011,6,23,3,174,1,-0.9221628313622131,-0.025183140126371923
16292.0,280.9,19,188,2011,8,10,2,222,1,-0.13408448080112478,-0.4147434640846386
16293.0,2236.7400000000002,120,978,2010,12,7,1,341,3,2.277313010121403,-1.1581108601515957
16295.0,1328.55,79,841,2011,10,6,3,279,1,0.6023420958819646,-0.5600843169130233
16297.0,275.4,23,180,2011,3,16,2,75,0,-1.4899028026286083,0.4846213754766236
16298.0,598.2,27,198,2011,6,6,0,157,0,-0.5239451849339648,-0.024055228443406546
16302.0,212.82,12,134,2011,8,5,4,217,1,-0.019200395462288897,-0.5054324004780217
16303.0,5305.83,167,2621,2011,1,10,0,10,0,-1.336039746374518,1.6685115636587389
16305.0,361.21999999999997,22,256,2011,7,24,6,205,1,-0.6600058172377019,-0.21415479301506213
